"","Site","Date","Location.x","Ca","Cr","Cu","Fe","Mg","Mn","Na","Ni","Pb","V","Zn","date","year","ID","ID4RanEf","Location.y","StreetName","Zone","RoadType","RoadSurface","LandCoverCode","PercTree","PercPaved","LandCoverName","LandCoverCategory","LandCoverDefinition","LandUse","LandOwnership","LandUseIntensity","LandUseCat","good","bad","good2bad"
"142","KNA99","7/10/2012","5",5701.957494,28.02975365,11.18527499,17436.4838,6532.173252,299.0703935,626.8677915,18.2714967,9.229500631,42.10505811,55.14970825,2012-07-10,"2012","KNA99_5","KNA99_5_2012",0,"STERLING HWY","REMOTE","State Highway","Paved",21,25,28," Developed, Open Space ","Developed"," Includes areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20 percent of total cover. These areas most commonly include large lot single family housing units, parks, golf courses, and vegetation planted in developed settings for recreation, erosion control, or aesthetic purposes  ","500 Road Right of Way","StateDOT","3","RoadROW",0.397499418444092,0.435087557825399,-0.0375881393813068
"143","KNA99","7/10/2012","50",5341.145027,23.32896515,15.78549699,16666.00193,4666.619129,262.4912276,307.6626546,13.64823685,5.146244845,42.16002067,32.10926228,2012-07-10,"2012","KNA99_50","KNA99_50_2012",50,"STERLING HWY","REMOTE","State Highway","Paved",42,36,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","Federal","1","Residential Institutional",0.183077956776934,0.194261683976008,-0.0111837271990741
"144","KNA99","8/10/2011","5",4601.655371,31.30455903,15.75421627,19217.62565,7442.109348,322.7616433,428.546436,19.18413048,13.38234747,39.5924706,57.60313066,2011-08-10,"2011","KNA99_5","KNA99_5_2011",0,"STERLING HWY","REMOTE","State Highway","Paved",21,25,28," Developed, Open Space ","Developed"," Includes areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20 percent of total cover. These areas most commonly include large lot single family housing units, parks, golf courses, and vegetation planted in developed settings for recreation, erosion control, or aesthetic purposes  ","500 Road Right of Way","StateDOT","3","RoadROW",0.292267791824905,0.517457197250788,-0.225189405425883
"145","KNA99","8/10/2011","50",9944.486636,8.465395373,9.73114671,6698.802439,1176.969026,159.7356013,755.0284274,4.735017079,3.55395185,18.70124549,13.32948881,2011-08-10,"2011","KNA99_50","KNA99_50_2011",50,"STERLING HWY","REMOTE","State Highway","Paved",42,36,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","Federal","1","Residential Institutional",0.00361897110870796,-0.445448210587344,0.449067181696052
"146","KPB1006","7/18/2012","5",5554.201848,24.38184615,7.278067427,18832.81074,4527.320087,354.9892565,986.7492753,13.85435699,4.998003597,66.78990445,57.86529693,2012-07-18,"2012","KPB1006_5","KPB1006_5_2012",5,"EDUCATION DR","NIKISKI","Town Medium Volume","Paved",43,6,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","820 Institutional School","Borough","2","Residential Institutional",0.199119749135647,0.415593846065203,-0.216474096929557
"147","KPB1006","7/18/2012","50",2791.678102,3.95094742,5.227867375,3898.478121,330.7332088,23.90876423,704.0339676,1.851631361,2.824348503,13.3767723,9.604166282,2012-07-18,"2012","KPB1006_50","KPB1006_50_2012",50,"EDUCATION DR","NIKISKI","Town Medium Volume","Paved",43,33,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","820 Institutional School","Borough","2","Residential Institutional",-1.61005513843201,-1.14649087495643,-0.463564263475585
"148","KPB1006","8/10/2011","5",3907.269553,17.88122316,15.81966876,16113.51435,4115.353614,242.7342636,633.3899474,13.74640113,4.607873677,59.45747078,36.97681968,2011-08-10,"2011","KPB1006_5","KPB1006_5_2011",5,"EDUCATION DR","NIKISKI","Town Medium Volume","Paved",43,6,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","820 Institutional School","Borough","2","Residential Institutional",-0.123503228893366,0.285343607844517,-0.408846836737883
"149","KPB1006","8/10/2011","50",4479.781094,5.900710842,4.752744046,5396.378054,519.7827902,43.08309419,1044.352405,2.46096475,3.913795154,23.1819743,13.92863873,2011-08-10,"2011","KPB1006_50","KPB1006_50_2011",50,"EDUCATION DR","NIKISKI","Town Medium Volume","Paved",43,33,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","820 Institutional School","Borough","2","Residential Institutional",-1.01924355721995,-0.766386865189526,-0.25285669203042
"150","KPB1012","7/10/2012","5",6183.721705,29.63066079,12.39549364,17371.1757,5776.830652,299.1443942,821.0032662,17.26517753,14.57717442,49.37249889,51.56527246,2012-07-10,"2012","KPB1012_5","KPB1012_5_2012",5,"STERLING HWY","STERLING","State Highway","Paved",22,8,29," Developed, Low Intensity ","Developed","Includes areas with a mixture of constructed materials and vegetation. Impervious surfaces account for 20 to 49 percent of total cover. These areas most commonly include single family housing units.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.401653202106576,0.539882133198313,-0.138228931091737
"151","KPB1012","7/10/2012","50",7175.63226,17.77651043,6.167975505,12670.90478,2990.691171,206.5363969,1057.213361,9.610862195,4.478086202,41.54316217,40.16325012,2012-07-10,"2012","KPB1012_50","KPB1012_50_2012",50,"STERLING HWY","STERLING","State Highway","Paved",42,17,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","105 Residential Improved Land","Private","2","Residential Institutional",0.199352427378441,0.082206549312719,0.117145878065722
"152","KPB1012","8/22/2011","5",4910.777166,23.33794764,0.695383303,15575.6821,4349.66708,317.2960461,742.7601699,15.45900411,5.839832278,45.26803807,55.16462168,2011-08-22,"2011","KPB1012_5","KPB1012_5_2011",5,"STERLING HWY","STERLING","State Highway","Paved",22,8,29," Developed, Low Intensity ","Developed","Includes areas with a mixture of constructed materials and vegetation. Impervious surfaces account for 20 to 49 percent of total cover. These areas most commonly include single family housing units.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.0829655770733858,-0.0196289468850479,0.102594523958434
"153","KPB1012","8/22/2011","50",16839.69141,9.592001417,4.355553239,7688.774044,2356.34757,1006.828141,1224.622799,8.304820777,47.16713232,24.96905413,111.1232144,2011-08-22,"2011","KPB1012_50","KPB1012_50_2011",50,"STERLING HWY","STERLING","State Highway","Paved",42,17,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","105 Residential Improved Land","Private","2","Residential Institutional",0.754063689650117,0.416559684060692,0.337504005589425
"154","KPB1031","7/11/2012","5",5939.253549,27.27079308,7.507054839,20901.63514,5357.611036,346.8296097,688.3792065,15.48869639,4.635212259,56.27156403,69.13167745,2012-07-11,"2012","KPB1031_5","KPB1031_5_2012",5,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",42,30,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.333430992083315,0.408480955157013,-0.0750499630736982
"155","KPB1031","7/11/2012","50",7810.933623,16.51009611,7.897948826,13380.72976,2528.066112,250.1073595,1709.785507,8.40481766,5.501331042,48.52756466,86.57843853,2012-07-11,"2012","KPB1031_50","KPB1031_50_2012",50,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",42,65,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","State","1","Residential Institutional",0.184533181478252,0.326747577949725,-0.142214396471474
"156","KPB1031","8/11/2011","5",4383.446167,19.7823439,9.593647668,16069.21296,3996.568785,254.1549742,438.8001416,11.83578205,4.182553578,41.61822824,35.73549659,2011-08-11,"2011","KPB1031_5","KPB1031_5_2011",5,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",42,30,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","500 Road Right of Way","StateDOT","3","RoadROW",-0.0473435996110229,0.113610867225862,-0.160954466836885
"157","KPB1031","8/11/2011","50",4998.356267,11.47350793,9.647167652,9655.975455,1718.317393,222.2209751,831.1405644,6.445766163,4.678245702,30.622943,62.81751355,2011-08-11,"2011","KPB1031_50","KPB1031_50_2011",50,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",42,65,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","State","1","Residential Institutional",-0.353448120818747,0.0246722888415617,-0.378120409660308
"158","KPB1040","7/12/2012","5",6090.685568,25.26649695,6.806574298,15762.16757,5992.811934,276.2660369,603.4235529,16.22753279,6.66589547,42.48010322,72.43394853,2012-07-12,"2012","KPB1040_5","KPB1040_5_2012",5,"STERLING HWY","KALIFORNSKY","State Highway","Paved",43,33,49," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.407537851594749,0.317011063295462,0.0905267882992868
"159","KPB1040","7/12/2012","50",6579.814195,12.93894287,8.122134314,12451.9074,1331.989139,239.9187006,1518.135988,4.36567294,4.816044965,43.34403399,21.60262267,2012-07-12,"2012","KPB1040_50","KPB1040_50_2012",50,"STERLING HWY","KALIFORNSKY","State Highway","Paved",43,65,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","100 Residential Vacant","Borough","1","Residential Institutional",-0.260920515161838,-0.00953644657054191,-0.251384068591297
"160","KPB1040","8/9/2011","5",5800.260696,22.0313219,15.37750849,15387.48341,5828.290432,323.7555585,530.7408953,15.8104427,8.308590138,41.74406078,47.38520962,2011-08-09,"2011","KPB1040_5","KPB1040_5_2011",5,"STERLING HWY","KALIFORNSKY","State Highway","Paved",43,33,49," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.355650433637678,0.378774273813259,-0.0231238401755817
"161","KPB1040","8/9/2011","50",5976.200276,8.242400556,8.462068095,8339.821876,1140.453307,634.0278288,888.7957679,4.515211482,9.864705226,25.96554099,24.35179703,2011-08-09,"2011","KPB1040_50","KPB1040_50_2011",50,"STERLING HWY","KALIFORNSKY","State Highway","Paved",43,65,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","100 Residential Vacant","Borough","1","Residential Institutional",-0.411799354748502,-0.0195830439336155,-0.392216310814887
"162","KPB1051","7/12/2012","5",5922.666062,38.95168929,13.51444454,23840.73992,7110.831448,418.6047239,715.3332342,24.86427635,6.734470218,67.42834274,60.21188235,2012-07-12,"2012","KPB1051_5","KPB1051_5_2012",5,"SPRUCE PARK CIR","KALIFORNSKY","Town Medium Volume","Gravel",52,25,0," Shrub/Scrub ","Shrub"," Areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage or trees stunted from environmental conditions.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.468494099041945,0.669770614326326,-0.201276515284381
"163","KPB1051","7/12/2012","50",9839.7697885,4.924114544,12.5642184,6184.9937515,2160.5970055,151.4527543,689.0922171,5.1393255635,2.847123754,15.05575567,28.621880305,2012-07-12,"2012","KPB1051_50","KPB1051_50_2012",50,"SPRUCE PARK CIR","KALIFORNSKY","Town Medium Volume","Gravel",42,64,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","130 Residential Mobile Home","Private","2","Residential Institutional",0.289817418829825,-0.437407703612139,0.727225122441964
"164","KPB1051","8/15/2011","5",4688.371156,37.51790499,24.31987183,23114.16078,7166.448738,385.3422989,289.2666123,24.81275456,6.661310258,56.31749014,52.11275111,2011-08-15,"2011","KPB1051_5","KPB1051_5_2011",5,"SPRUCE PARK CIR","KALIFORNSKY","Town Medium Volume","Gravel",52,25,0," Shrub/Scrub ","Shrub"," Areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage or trees stunted from environmental conditions.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.28863721408888,0.586077213988533,-0.297439999899652
"165","KPB1051","8/15/2011","50",9426.986758,4.667495531,8.434202407,6515.701859,2246.430742,166.0935159,343.1218774,5.254619789,2.281259405,13.3670213,21.35145528,2011-08-15,"2011","KPB1051_50","KPB1051_50_2011",50,"SPRUCE PARK CIR","KALIFORNSKY","Town Medium Volume","Gravel",42,64,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","130 Residential Mobile Home","Private","2","Residential Institutional",0.275031535899485,-0.63590557050451,0.910937106403995
"166","KPB1057","7/16/2012","5",4992.08812,25.989843,7.445750335,16200.92824,5109.629387,308.3942188,384.0060898,17.91364347,4.158863674,46.36313471,45.08868063,2012-07-16,"2012","KPB1057_5","KPB1057_5_2012",5,"LAKESIDE AVE","KALIFORNSKY","Town Medium Volume","Gravel",43,33,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.173943211390128,0.206222043127728,-0.0322788317376006
"167","KPB1057","7/16/2012","50",6222.606088,19.29821733,12.24439867,17373.37286,2148.823159,154.0549493,1390.281986,6.581942919,5.625836252,64.09580698,22.46705899,2012-07-16,"2012","KPB1057_50","KPB1057_50_2012",50,"LAKESIDE AVE","KALIFORNSKY","Town Medium Volume","Gravel",41,48,0," Deciduous Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species shed foliage simultaneously in response to seasonal change.  ","100 Residential Vacant","Borough","1","Residential Institutional",-0.0729034593101549,0.188152277958921,-0.261055737269076
"168","KPB1057","8/8/2011","5",3724.360643,23.99193179,14.1976879,16167.18457,4808.46882,291.6339705,137.95945475,18.0295441,4.31471921,42.01304006,41.10209072,2011-08-08,"2011","KPB1057_5","KPB1057_5_2011",5,"LAKESIDE AVE","KALIFORNSKY","Town Medium Volume","Gravel",43,33,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","500 Road Right of Way","StateDOT","3","RoadROW",-0.0857072587471613,0.143355832316858,-0.22906309106402
"169","KPB1057","8/8/2011","50",3238.727897,5.882390137,5.826550113,7391.0206,908.7667877,118.0780435,347.3337688,3.665460639,2.595477053,24.11089639,13.69635279,2011-08-08,"2011","KPB1057_50","KPB1057_50_2011",50,"LAKESIDE AVE","KALIFORNSKY","Town Medium Volume","Gravel",41,48,0," Deciduous Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species shed foliage simultaneously in response to seasonal change.  ","100 Residential Vacant","Borough","1","Residential Institutional",-1.00326737478016,-0.693259525259731,-0.310007849520425
"170","KPB1061","7/16/2012","5",7225.63226,25.22064131,6.332823327,16702.66253,6138.458917,346.3286845,888.2490412,15.70876196,16.0880964,45.46701676,121.2516862,2012-07-16,"2012","KPB1061_5","KPB1061_5_2012",5,"ECHO LAKE RD","KALIFORNSKY","Town Major Collector","Paved",21,38,19," Developed, Open Space ","Developed"," Includes areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20 percent of total cover. These areas most commonly include large lot single family housing units, parks, golf courses, and vegetation planted in developed settings for recreation, erosion control, or aesthetic purposes  ","500 Road Right of Way","StateDOT","3","RoadROW",0.553447296779106,0.555517899092124,-0.00207060231301803
"171","KPB1061","7/16/2012","50",3626.55801,9.102569191,5.53513537,8970.82244,931.359817,69.13352233,1257.192101,2.608897959,4.461895292,41.90867005,11.68933735,2012-07-16,"2012","KPB1061_50","KPB1061_50_2012",50,"ECHO LAKE RD","KALIFORNSKY","Town Major Collector","Paved",42,69,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","Borough","1","Residential Institutional",-0.902488269639629,-0.473475218710865,-0.429013050928764
"172","KPB1061","8/8/2011","5",5424.849409,24.3268026,13.09715865,17480.17373,5807.051857,346.526048,627.7158146,17.72603251,15.86811343,40.08138459,49.15312725,2011-08-08,"2011","KPB1061_5","KPB1061_5_2011",5,"ECHO LAKE RD","KALIFORNSKY","Town Major Collector","Paved",21,38,19," Developed, Open Space ","Developed"," Includes areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20 percent of total cover. These areas most commonly include large lot single family housing units, parks, golf courses, and vegetation planted in developed settings for recreation, erosion control, or aesthetic purposes  ","500 Road Right of Way","StateDOT","3","RoadROW",0.301302747077618,0.492752545522897,-0.191449798445279
"173","KPB1061","8/8/2011","50",2684.720579,5.739475507,6.705709707,8272.689402,459.9949588,46.57347758,584.274793,2.688032753,3.864697167,32.16485232,10.23714504,2011-08-08,"2011","KPB1061_50","KPB1061_50_2011",50,"ECHO LAKE RD","KALIFORNSKY","Town Major Collector","Paved",42,69,0,"Evergreen Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75 percent of the tree species maintain their leaves all year. Canopy is never without green foliage.  ","100 Residential Vacant","Borough","1","Residential Institutional",-1.48079924237874,-0.709677233358855,-0.771122009019883
"174","UOA1034","7/11/2012","5",6723.402706,29.67448542,7.981367964,17595.48974,5736.149773,334.0042062,721.3148387,16.82604799,7.75309953,48.1783323,77.92835206,2012-07-11,"2012","UOA1034_5","UOA1034_5_2012",5,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",95,42,0,"Emergent Herbaceous Wetlands ","Wetland"," Areas where perennial herbaceous vegetation accounts for greater than 80 percent of vegetative cover and the soil or substrate is persistently saturated with or covered with water.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.463974922391974,0.46233696719027,0.00163795520170401
"175","UOA1034","7/11/2012","50",7719.022916,13.58651394,5.285000478,9750.253334,1591.499225,81.58709295,2346.463657,5.969402463,2.768985912,38.29672593,43.32042927,2012-07-11,"2012","UOA1034_50","UOA1034_50_2012",50,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",43,62,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","100 Residential Vacant","State","1","Residential Institutional",-0.0491443355545617,-0.131505645197087,0.0823613096425256
"176","UOA1034","8/11/2011","5",6286.503496,19.63115677,9.997153104,12542.54427,4655.234157,313.1239667,542.1795903,12.5231302,9.089496953,34.61953623,47.58333201,2011-08-11,"2011","UOA1034_5","UOA1034_5_2011",5,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",95,42,0,"Emergent Herbaceous Wetlands ","Wetland"," Areas where perennial herbaceous vegetation accounts for greater than 80 percent of vegetative cover and the soil or substrate is persistently saturated with or covered with water.  ","500 Road Right of Way","StateDOT","3","RoadROW",0.309945767955138,0.237266165633443,0.0726796023216949
"177","UOA1034","8/11/2011","50",4161.90085,9.117892064,10.01323897,7273.378779,991.6854444,55.56577931,859.3119832,5.085443528,3.464375385,21.47789768,11.08762719,2011-08-11,"2011","UOA1034_50","UOA1034_50_2011",50,"COHOE LOOP RD","COHOE","Town Major Collector","Paved",43,62,0," Mixed Forest ","Forest"," Areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75 percent of total tree cover.  ","100 Residential Vacant","State","1","Residential Institutional",-0.763868835109622,-0.541189383096798,-0.222679452012825
